status,source_file,output_file,preset,original_size_bytes,converted_size_bytes,message
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p800k.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/p800k_detail.webp,detail,239549,52606,233.9 KB -> 51.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p800k.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/p800k_hero.webp,hero,239549,65628,233.9 KB -> 64.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g_thumbnail.webp,thumbnail,3826,3464,3.7 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g_card.webp,card,3826,3742,3.7 KB -> 3.7 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g.webp,,detail,3826,4006,WebP ficou maior que o original
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801 500g.webp,,hero,3826,4168,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/622.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/622_thumbnail.webp,thumbnail,52750,1198,51.5 KB -> 1.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/622.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/622_card.webp,card,52750,4032,51.5 KB -> 3.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/622.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/622_detail.webp,detail,52750,13342,51.5 KB -> 13.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/622.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/622_hero.webp,hero,52750,18592,51.5 KB -> 18.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P402.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/P402_thumbnail.webp,thumbnail,158831,3758,155.1 KB -> 3.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P402.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/P402_card.webp,card,158831,15164,155.1 KB -> 14.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P402.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/P402_detail.webp,detail,158831,61536,155.1 KB -> 60.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P402.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/P402_hero.webp,hero,158831,117346,155.1 KB -> 114.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/P623_thumbnail.webp,thumbnail,161215,4164,157.4 KB -> 4.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/P623_card.webp,card,161215,17082,157.4 KB -> 16.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/P623_detail.webp,detail,161215,65950,157.4 KB -> 64.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/P623_hero.webp,hero,161215,124758,157.4 KB -> 121.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g_thumbnail.webp,thumbnail,33118,2632,32.3 KB -> 2.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g_card.webp,card,33118,8014,32.3 KB -> 7.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g_detail.webp,detail,33118,26994,32.3 KB -> 26.4 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/801 250g.webp,,hero,33118,34388,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P201.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/P201_thumbnail.webp,thumbnail,3796,3416,3.7 KB -> 3.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P201.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/P201_card.webp,card,3796,3694,3.7 KB -> 3.6 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P201.webp,,detail,3796,4004,WebP ficou maior que o original
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P201.webp,,hero,3796,4118,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p803.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/p803_thumbnail.webp,thumbnail,162812,4320,159.0 KB -> 4.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p803.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/p803_card.webp,card,162812,16424,159.0 KB -> 16.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p803.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/p803_detail.webp,detail,162812,64792,159.0 KB -> 63.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p803.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/p803_hero.webp,hero,162812,125182,159.0 KB -> 122.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/623_thumbnail.webp,thumbnail,141868,3986,138.5 KB -> 3.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/623_card.webp,card,141868,14854,138.5 KB -> 14.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/623_detail.webp,detail,141868,49522,138.5 KB -> 48.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/623.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/623_hero.webp,hero,141868,98980,138.5 KB -> 96.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/611.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/611_thumbnail.webp,thumbnail,160396,3986,156.6 KB -> 3.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/611.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/611_card.webp,card,160396,16336,156.6 KB -> 16.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/611.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/611_detail.webp,detail,160396,62526,156.6 KB -> 61.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/611.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/611_hero.webp,hero,160396,125480,156.6 KB -> 122.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/p603_thumbnail.webp,thumbnail,152783,3910,149.2 KB -> 3.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/p603_card.webp,card,152783,15652,149.2 KB -> 15.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/p603_detail.webp,detail,152783,58586,149.2 KB -> 57.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/p603_hero.webp,hero,152783,112488,149.2 KB -> 109.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/603_thumbnail.webp,thumbnail,147912,3426,144.4 KB -> 3.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/603_card.webp,card,147912,14434,144.4 KB -> 14.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/603_detail.webp,detail,147912,55586,144.4 KB -> 54.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/603.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/603_hero.webp,hero,147912,108176,144.4 KB -> 105.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg_thumbnail.webp,thumbnail,50446,4006,49.3 KB -> 3.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg_card.webp,card,50446,13252,49.3 KB -> 12.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg_detail.webp,detail,50446,42538,49.3 KB -> 41.5 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/P801K 1Kg.webp,,hero,50446,52718,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p780.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/p780_thumbnail.webp,thumbnail,213057,4178,208.1 KB -> 4.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p780.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/p780_card.webp,card,213057,13666,208.1 KB -> 13.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p780.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/p780_detail.webp,detail,213057,44328,208.1 KB -> 43.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/p780.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/p780_hero.webp,hero,213057,56348,208.1 KB -> 55.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650_thumbnail.webp,thumbnail,201882,3520,197.2 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650_card.webp,card,201882,11212,197.2 KB -> 10.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650_detail.webp,detail,201882,35098,197.2 KB -> 34.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/650_hero.webp,hero,201882,42008,197.2 KB -> 41.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651_thumbnail.webp,thumbnail,47320,3714,46.2 KB -> 3.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651_card.webp,card,47320,11040,46.2 KB -> 10.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651_detail.webp,detail,47320,35786,46.2 KB -> 34.9 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P651.webp,,hero,47320,49786,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650_thumbnail.webp,thumbnail,47538,3700,46.4 KB -> 3.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650_card.webp,card,47538,11158,46.4 KB -> 10.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650_detail.webp,detail,47538,38206,46.4 KB -> 37.3 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/P650.webp,,hero,47538,49132,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651_thumbnail.webp,thumbnail,36716,2920,35.9 KB -> 2.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651_card.webp,card,36716,8824,35.9 KB -> 8.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651_detail.webp,detail,36716,27776,35.9 KB -> 27.1 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOFEMME/651.webp,,hero,36716,36878,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA_thumbnail.webp,thumbnail,217676,9158,212.6 KB -> 8.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA_card.webp,card,217676,30038,212.6 KB -> 29.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA_detail.webp,detail,217676,90556,212.6 KB -> 88.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/ARGILA-PRETA_hero.webp,hero,217676,134978,212.6 KB -> 131.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g_thumbnail.webp,thumbnail,54166,6230,52.9 KB -> 6.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g_card.webp,card,54166,18148,52.9 KB -> 17.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g.webp,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g_detail.webp,detail,54166,49070,52.9 KB -> 47.9 KB
SKIPPED,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/636-250g.webp,,hero,54166,58906,WebP ficou maior que o original
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020_thumbnail.webp,thumbnail,212310,8334,207.3 KB -> 8.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020_card.webp,card,212310,26816,207.3 KB -> 26.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020_detail.webp,detail,212310,82140,207.3 KB -> 80.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020.jpg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/dolomita-500g_2020_hero.webp,hero,212310,128648,207.3 KB -> 125.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/Floassep---Argila-ROXA-250g.png,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/florerva/FOTOS SITE-20251125T182320Z-1-001/FLOASSEP/Floassep---Argila-ROXA-250g_thumbnail.webp,thumbnail,1212989,10148,1.2 MB -> 9.9 KB
